gene_id	Apoly_gene	gene_symbol
g34748	Apoly007082	ELA1_SALSA
g34749	Apoly007083	ELA1_SALSA
g34750	Apoly007084	ELA1_SALSA
g34751	Apoly007085	ELA1_SALSA
g34753	Apoly007086	ELA1_SALSA
g34754	Apoly007087	GLSK_MOUSE
g34755	Apoly007088	RDH7_RAT
g34756	Apoly007089	ITCH_HUMAN
g34757	Apoly007090	PXMP4_HUMAN
g34758	Apoly007091	TGM5_HUMAN
g34759	Apoly007092	EYA2_HUMAN
g3476	Apoly014082	TSEAR_MOUSE
g34763	Apoly007093	RTF2_PONAB
g34764	Apoly007094	AP2C_HUMAN
g34769	Apoly007095	CAD22_MOUSE
g3477	Apoly014083	UB2G2_PONAB
g34771	Apoly007096	ZNFX1_MOUSE
g34773	Apoly007098	TBC20_MOUSE
g34774	Apoly007099	HOIL1_HUMAN
g34775	Apoly007100	NECA1_RAT
g34776	Apoly007101	MTG8R_HUMAN
g34778	Apoly007102	SNTA1_BOVIN
g34779	Apoly007103	TOX2_RAT
g3478	Apoly014084	ZBED1_HUMAN
g34780	Apoly007104	ST7L_DANRE
g34781	Apoly007105	WNT2B_CHICK
g34783	Apoly007106	CT2NL_MOUSE
g34784	Apoly007107	KCND3_RAT
g34785	Apoly007108	INKA2_BOVIN
g34786	Apoly007109	HNRPU_HUMAN
g34787	Apoly007110	TI17A_HUMAN
g34788	Apoly007111	LMOD1_RAT
g34790	Apoly007112	SHSA4_HUMAN
g34792	Apoly007113	IPO9_MOUSE
g34793	Apoly007114	GNAS_XENLA
g34794	Apoly007115	TBB6_CHICK
g34795	Apoly007116	PLD3B_HUMAN
g34796	Apoly007117	AURAB_XENLA
g34797	Apoly007118	VIAAT_XENTR
g348	Apoly018343	MXRA7_HUMAN
g3480	Apoly014085	MYLK_CHICK
g34801	Apoly007119	RHG40_HUMAN
g34804	Apoly007120	PP16B_HUMAN
g34805	Apoly007121	PXL2A_RAT
g34806	Apoly007122	F210B_HUMAN
g34808	Apoly007123	NDUA4_MOUSE
g34809	Apoly007124	GLYM_HUMAN
g34810	Apoly007125	NXPH4_RAT
g34812	Apoly007126	STAC3_DANRE
g34813	Apoly007127	R3HD2_MOUSE
g34815	Apoly007128	INHBB_CHICK
g34816	Apoly007129	GLI1_XENLA
g34818	Apoly007130	ZEB2_MOUSE
g34819	Apoly007131	RHG15_HUMAN
g34820	Apoly007132	SYMC_XENLA
g34821	Apoly007133	DDIT3_HUMAN
g34822	Apoly007134	DCTN2_DANRE
g34824	Apoly007136	KIF5A_HUMAN
g34825	Apoly007137	SOAT1_HUMAN
g34826	Apoly007138	IGSF8_HUMAN
g34829	Apoly007139	SP7_HUMAN
g34830	Apoly007140	TRBP2_TETNG
g34831	Apoly007141	TESP1_MOUSE
g34832	Apoly007142	SP1_HUMAN
g34833	Apoly007143	CDCA7_BOVIN
g34834	Apoly007144	No_ID
g34835	Apoly007145	PCBP2_MOUSE
g34836	Apoly007146	PCBP2_HUMAN
g34837	Apoly007147	M3K12_HUMAN
g34838	Apoly007148	MYG1_BOVIN
g34839	Apoly007149	CO2A1_CHICK
g34840	Apoly007150	CO2A1_XENTR
g34841	Apoly007151	NCKPL_MOUSE
g34842	Apoly007152	PDE1B_HUMAN
g34843	Apoly007153	PPR1A_HUMAN
g34844	Apoly007154	NPFF_BOVIN
g34845	Apoly007155	ITA7_HUMAN
g34846	Apoly007156	SHSA4_MOUSE
g34847	Apoly007157	SHSA5_RAT
g34848	Apoly007158	HEM1_OPSTA
g34849	Apoly007159	B9D2_DANRE
g34850	Apoly007160	POC1A_XENTR
g34852	Apoly007162	DUS7_HUMAN
g34856	Apoly007164	SYIC_HUMAN
g34857	Apoly007165	SYIC_HUMAN
g34860	Apoly007166	AT2B2_OREMO
g34861	Apoly007167	S6A11_RAT
g34862	Apoly007168	SC6A1_HUMAN
g34863	Apoly007169	HRH1_BOVIN
g34864	Apoly007170	ATG7_CHICK
g34865	Apoly007171	ATG7_HUMAN
g34866	Apoly007172	VGLL4_MOUSE
g34867	Apoly007173	TAM41_DANRE
g34869	Apoly007174	SYN2_MOUSE
g34870	Apoly007175	TIMP4_HUMAN
g34871	Apoly007176	SYN2_HUMAN
g34872	Apoly007177	PPARG_CANLF
g34873	Apoly007178	PPARG_XENLA
g34874	Apoly007179	TE2IP_DANRE
g34875	Apoly007180	IFFO2_MOUSE
g34877	Apoly007182	MRT4_HUMAN
g34878	Apoly007183	ARK72_RAT
g34881	Apoly007184	MEGF6_MOUSE
g34882	Apoly007185	KCAB2_XENLA
g34885	Apoly007186	PARK7_DANRE
g34886	Apoly007187	PAX7_MOUSE
g34887	Apoly007188	RT16_HUMAN
g34888	Apoly007189	ERRFI_MOUSE
g34890	Apoly007190	TS1R3_GORGO
g34891	Apoly007191	CCD63_HUMAN
g34892	Apoly007192	No_ID
g34893	Apoly007193	S45A1_MOUSE
g34894	Apoly007194	PXL2B_SALSA
g34895	Apoly007195	MMEL1_HUMAN
g34896	Apoly007196	MIIP_HUMAN
g34897	Apoly007197	TNR1B_HUMAN
g34898	Apoly007198	TRI62_MOUSE
g34899	Apoly007199	No_ID
g349	Apoly018344	SIA7A_CHICK
g34900	Apoly007200	ZN362_HUMAN
g34901	Apoly007201	A3LT2_HUMAN
g34902	Apoly007202	CCD30_HUMAN
g34904	Apoly007203	EMP3_RAT
g34905	Apoly007204	FA83E_MOUSE
g34906	Apoly007205	SAS10_RAT
g34907	Apoly007206	PPCS_HUMAN
g34909	Apoly007207	FOXJ3_HUMAN
g3491	Apoly014087	BMPR2_HUMAN
g34911	Apoly007209	KAZRN_HUMAN
g34912	Apoly007210	TMM51_MOUSE
g34913	Apoly007211	SKI_CHICK
g34915	Apoly007212	PLCH2_HUMAN
g34916	Apoly007213	GLRK_XENLA
g34917	Apoly007214	BRPF3_HUMAN
g34918	Apoly007215	MON1B_MOUSE
g34919	Apoly007216	TCTA_DANRE
g3492	Apoly014088	THAP1_RAT
g34920	Apoly007217	GLCTK_DANRE
g34921	Apoly007218	WDR82_DANRE
g34922	Apoly007219	TWF2_DANRE
g34924	Apoly007220	CISH_CHICK
g34925	Apoly007221	HEMK1_MOUSE
g34926	Apoly007222	NPRL2_MOUSE
g34927	Apoly007223	ZMY10_DANRE
g34928	Apoly007224	RASF1_MOUSE
g3493	Apoly014089	No_ID
g34930	Apoly007225	RASF1_HUMAN
g34931	Apoly007226	TUSC2_MOUSE
g34933	Apoly007228	HYAL2_MOUSE
g34937	Apoly007229	CA2D2_RAT
g34938	Apoly007230	ABHEB_MOUSE
g34939	Apoly007231	HGFL_HUMAN
g3494	Apoly014090	LORF1_HUMAN
g34940	Apoly007232	HMGA2_MOUSE
g34941	Apoly007233	CC018_MOUSE
g34943	Apoly007234	CALGL_TROCA
g34944	Apoly007235	GBB1_DANRE
g34945	Apoly007236	TADBP_CHICK
g34946	Apoly007237	CENPS_HUMAN
g34947	Apoly007238	RET7_MOUSE
g34948	Apoly007239	No_ID
g34949	Apoly007240	G6PE_HUMAN
g34951	Apoly007241	EPHA2_MACFA
g34952	Apoly007242	HSPB7_MOUSE
g34953	Apoly007243	CPLN2_DANRE
g34954	Apoly007244	ARHG5_HUMAN
g34955	Apoly007245	DDI2_DANRE
g34956	Apoly007246	DDI2_DANRE
g34957	Apoly007247	TNR4_HUMAN
g34958	Apoly007248	TNR3_MOUSE
g34959	Apoly007249	AR8BA_DANRE
g3496	Apoly014091	TITIN_MOUSE
g34960	Apoly007250	EDEM1_HUMAN
g34961	Apoly007251	GNAT1_MOUSE
g34962	Apoly007252	AA3R_RABIT
g34963	Apoly007253	SEM3F_HUMAN
g34964	Apoly007254	RBM5_BOVIN
g34965	Apoly007255	RBM10_MOUSE
g34966	Apoly007256	CAMKV_TAKRU
g34967	Apoly007257	RON_MOUSE
g34968	Apoly007258	UBA1_RABIT
g34969	Apoly007259	INK1B_DANRE
g34970	Apoly007260	GNAI2_HUMAN
g34971	Apoly007261	S38A3_MOUSE
g34972	Apoly007262	RBM5_XENTR
g34973	Apoly007263	RBM5_BOVIN
g34974	Apoly007264	BRK1_DANRE
g34975	Apoly007265	GPX1_MACFU
g34976	Apoly007266	TX264_HUMAN
g34978	Apoly007267	GRM3_HUMAN
g34979	Apoly007268	U3IP2_MOUSE
g3498	Apoly014093	HS12A_HUMAN
g34980	Apoly007269	INSV_DROME
g34981	Apoly007270	GPRX_ORYLA
g34982	Apoly007271	CAV2_HORSE
g34983	Apoly007272	ITR_CATCO
g34984	Apoly007273	SRGP3_HUMAN
g34985	Apoly007274	PTGIS_RAT
g34987	Apoly007275	KCNB1_HUMAN
g34988	Apoly007276	No_ID
g34989	Apoly007277	SBSPO_BOVIN
g3499	Apoly014094	SKA3_DANRE
g34990	Apoly007278	RDH10_XENTR
g34991	Apoly007279	STAU1_HUMAN
g34992	Apoly007280	PB1_HUMAN
g34993	Apoly007281	KCC1A_RAT
g34994	Apoly007282	F107B_HUMAN
g34995	Apoly007283	No_ID
g34996	Apoly007284	CC067_MACFA
g34997	Apoly007285	PTPRG_HUMAN
g34998	Apoly007286	CAPS1_HUMAN
g34999	Apoly007287	CAPS1_MOUSE
g35	Apoly018201	ATPK_PIG
g350	Apoly018345	TRIM8_MOUSE
g35000	Apoly007288	CAPS1_XENLA
g35001	Apoly007289	SYNPR_RAT
g35002	Apoly007290	OPSG_ORYLA
g35003	Apoly007291	OPSG_ORYLA
g35004	Apoly007292	S6A13_RAT
g35005	Apoly007293	S6A13_RAT
g35006	Apoly007294	FKBP5_HUMAN
g35007	Apoly007295	SRSF3_MOUSE
g35008	Apoly007296	RAB44_MOUSE
g35009	Apoly007297	TRUB2_HUMAN
g35010	Apoly007298	HDHD3_DANRE
g35011	Apoly007299	TGFA_SHEEP
g35012	Apoly007300	GTR11_HUMAN
g35013	Apoly007301	GTR11_HUMAN
g35014	Apoly007302	PATZ1_HUMAN
g35015	Apoly007303	4ET_MOUSE
g35016	Apoly007304	SFI1_PAPAN
g35017	Apoly007305	TRFE_ORYLA
g35018	Apoly007306	SIR4_MOUSE
g35019	Apoly007307	CA074_SALSA
g35020	Apoly007308	UQCC2_DANRE
g35021	Apoly007309	TSPO_RAT
g35022	Apoly007310	FRS2_HUMAN
g35023	Apoly007311	FRS3_HUMAN
g35024	Apoly007312	FRS2_HUMAN
g35025	Apoly007313	S6A13_BOVIN
g35027	Apoly007314	S6A13_RAT
g35028	Apoly007315	PPIL1_MOUSE
g35029	Apoly007316	ENOA_CHICK
g3503	Apoly014095	HS12A_HUMAN
g35030	Apoly007317	RERE_MOUSE
g35031	Apoly007318	CA159_HUMAN
g35032	Apoly007319	No_ID
g35033	Apoly007320	KBTBC_DANRE
g35034	Apoly007321	S26A6_MOUSE
g35035	Apoly007322	P4HTM_HUMAN
g35036	Apoly007323	MYSS_CYPCA
g35037	Apoly007324	MYSS_CYPCA
g35038	Apoly007325	MYSS_CYPCA
g35040	Apoly007326	CA2D2_RAT
g35041	Apoly007327	ACY1A_RAT
g35042	Apoly007328	ABHEA_DANRE
g35043	Apoly007329	HYAL2_RAT
g35044	Apoly007330	TUSC2_MOUSE
g35045	Apoly007331	RASF1_MOUSE
g35046	Apoly007332	C56D2_MOUSE
g35047	Apoly007333	ARIP4_HUMAN
g35048	Apoly007334	ARIP4_XENTR
g35049	Apoly007335	ARIP4_XENTR
g3505	Apoly014096	SKA3_DANRE
g35050	Apoly007336	BAP1_DANRE
g35051	Apoly007337	BSN_HUMAN
g35052	Apoly007338	BSN_MOUSE
g35053	Apoly007339	ERC2_HUMAN
g35055	Apoly007340	CREL1_RAT
g35056	Apoly007341	ITIH3_MESAU
g35059	Apoly007342	ITIH3_MESAU
g3506	Apoly014097	THA11_BOVIN
g35060	Apoly007343	ITIH3_MOUSE
g35061	Apoly007344	WNK2_MOUSE
g35063	Apoly007345	CAR19_BOVIN
g35064	Apoly007346	BICD2_MOUSE
g35065	Apoly007347	No_ID
g35066	Apoly007348	TKT_HUMAN
g35067	Apoly007349	CAC1D_CHICK
g35068	Apoly007350	OPSP_ICTPU
g35069	Apoly007351	CA2D3_HUMAN
g35071	Apoly007352	No_ID
g35074	Apoly007353	No_ID
g35075	Apoly007354	B4_XENLA
g35076	Apoly007355	No_ID
g35077	Apoly007356	NAL12_MOUSE
g35078	Apoly007357	TMCC1_HUMAN
g35079	Apoly007358	TMCC1_HUMAN
g3508	Apoly014098	LATS2_HUMAN
g35081	Apoly007360	No_ID
g35083	Apoly007361	QRIC1_BOVIN
g35084	Apoly007362	RUSD4_DANRE
g35085	Apoly007363	WDR82_CHICK
g35086	Apoly007364	TWF2_MOUSE
g35087	Apoly007365	CISH_CHICK
g35088	Apoly007366	RHOAB_DANRE
g35089	Apoly007367	TMM43_HUMAN
g35090	Apoly007368	GDIB_HUMAN
g35091	Apoly007369	NDUF3_BOVIN
g35092	Apoly007370	SPN90_MOUSE
g35093	Apoly007371	KAP2_BOVIN
g35094	Apoly007372	MINT_HUMAN
g35095	Apoly007373	FBLI1_PONAB
g35097	Apoly007374	TMM82_XENLA
g35098	Apoly007375	S2534_DANRE
g351	Apoly018346	ARL3_DANRE
g3510	Apoly014099	RFTN2_HUMAN
g35100	Apoly007376	FBX42_HUMAN
g35101	Apoly007377	SZRD1_DANRE
g35102	Apoly007378	NECP2_HUMAN
g35103	Apoly007379	CROCC_HUMAN
g35104	Apoly007380	MFAP2_MOUSE
g35105	Apoly007381	No_ID
g35106	Apoly007382	SDHB_DANRE
g35107	Apoly007383	RM20_XENLA
g35108	Apoly007384	ATD3A_XENLA
g35109	Apoly007385	TM240_HUMAN
g3511	Apoly014100	PHOCN_CHICK
g35110	Apoly007386	SSU72_DANRE
g35111	Apoly007387	FND10_HUMAN
g35113	Apoly007388	No_ID
g35114	Apoly007389	No_ID
g35115	Apoly007390	No_ID
g35116	Apoly007391	VWA1_MOUSE
g35117	Apoly007392	VWA1_BOVIN
g35118	Apoly007393	TM88B_BOVIN
g35119	Apoly007394	NBL1_DANRE
g3512	Apoly014101	CH10_ORYLA
g35120	Apoly007395	MIC10_HUMAN
g35121	Apoly007396	CAPZB_RAT
g35122	Apoly007397	CELR2_HUMAN
g35123	Apoly007398	DUSTY_TAKRU
g35126	Apoly007399	NUAK2_HUMAN
g35127	Apoly007400	CCND2_CHICK
g35128	Apoly007401	BYST_HUMAN
g35129	Apoly007402	MED20_DANRE
g3513	Apoly014102	CH60_CHICK
g35131	Apoly007403	UBP49_HUMAN
g35132	Apoly007404	TMCC2_MOUSE
g35133	Apoly007405	CDN1A_HUMAN
g35134	Apoly007406	SRSF3_MOUSE
g35135	Apoly007407	SAHH3_HUMAN
g35136	Apoly007408	STRP1_DANRE
g35137	Apoly007409	TRI16_MOUSE
g35138	Apoly007410	S6A17_MOUSE
g35139	Apoly007411	RBM15_HUMAN
g35141	Apoly007412	PEPA_CANLF
g35142	Apoly007413	AMGO1_RAT
g35143	Apoly007414	GPR61_MOUSE
g35144	Apoly007415	AMPD2_HUMAN
g35145	Apoly007416	ES8L3_HUMAN
g35146	Apoly007417	IRF6_BOVIN
g35148	Apoly007419	No_ID
g35149	Apoly007420	MEP50_HUMAN
g35150	Apoly007421	PB1_MOUSE
g35151	Apoly007422	XPO2_ORENI
g35152	Apoly007423	RDH10_XENTR
g35153	Apoly007424	KCNB1_RABIT
g35155	Apoly007425	PTGIS_MOUSE
g35156	Apoly007426	THUM3_BOVIN
g35157	Apoly007427	SRGP3_HUMAN
g35158	Apoly007428	RAD18_MOUSE
g35159	Apoly007429	ITR_CATCO
g3516	Apoly014104	CQ10B_DANRE
g35160	Apoly007430	CAV3_HUMAN
g35161	Apoly007431	GPRX_ORYLA
g35162	Apoly007432	GRM3_HUMAN
g35163	Apoly007433	TX264_HUMAN
g35164	Apoly007434	FACD2_HUMAN
g35165	Apoly007435	GPX1_PONPY
g35167	Apoly007436	UBP4_RAT
g35168	Apoly007437	RBM5_HUMAN
g3517	Apoly014105	SF3B1_XENLA
g35170	Apoly007438	S38A3_MOUSE
g35172	Apoly007439	GNAI2_CANLF
g35173	Apoly007440	INK1A_DANRE
g35176	Apoly007441	CO7A1_MOUSE
g35178	Apoly007442	GPR22_MOUSE
g35179	Apoly007443	GPR22_HUMAN
g35181	Apoly007444	IP6K2_RABIT
g35182	Apoly007445	IP6K2_RAT
g35183	Apoly007446	S61A1_DANRE
g35184	Apoly007447	HUTU_MOUSE
g35185	Apoly007448	MAPK3_MOUSE
g35186	Apoly007449	WASL_BOVIN
g35187	Apoly007450	F264_MOUSE
g35188	Apoly007451	ARPC4_MOUSE
g35189	Apoly007452	RAB7_EPICO
g3519	Apoly014106	SF3B1_HUMAN
g35190	Apoly007453	FGL2_MOUSE
g35193	Apoly007454	GATA2_CHICK
g35197	Apoly007455	SELB_MOUSE
g35198	Apoly007456	RUVB1_DANRE
g35199	Apoly007457	MSTN1_BOVIN
g35200	Apoly007458	RFT1_XENTR
g35201	Apoly007459	KPCD_CANLF
g35202	Apoly007460	CC174_HUMAN
g35203	Apoly007461	TATD2_HUMAN
g35205	Apoly007462	VHL_MOUSE
g35206	Apoly007463	V1BR_HUMAN
g35207	Apoly007464	TCB1_CAEBR
g35208	Apoly007465	CRBN_CHICK
g35209	Apoly007466	PA2G4_MOUSE
g3521	Apoly014107	ANR44_HUMAN
g35210	Apoly007467	ERBB3_HUMAN
g35211	Apoly007468	ERBB3_HUMAN
g35212	Apoly007469	ARF3_TAKRU
g35214	Apoly007470	FKB11_MOUSE
g35215	Apoly007471	RS26_RAT
g35216	Apoly007472	IKZF4_HUMAN
g35217	Apoly007473	RHEB_MOUSE
g35218	Apoly007474	AAKG1_RAT
g35219	Apoly007475	ACV1B_MOUSE
g35220	Apoly007476	AN33B_MOUSE
g35221	Apoly007477	ARHGP_HUMAN
g35222	Apoly007478	B4GN1_HUMAN
g35223	Apoly007479	OS9_RAT
g35224	Apoly007480	C1GTB_DANRE
g35225	Apoly007481	STAT3_HUMAN
g35226	Apoly007482	GPR84_MOUSE
g35227	Apoly007483	GPR84_BOVIN
g35229	Apoly007484	Z385A_HUMAN
g35230	Apoly007485	NDF4_MOUSE
g35231	Apoly007486	ENDOU_PAROL
g35232	Apoly007487	EFTS_SALSA
g35233	Apoly007488	MYL6_RAT
g35234	Apoly007489	SMRC2_HUMAN
g35235	Apoly007490	SMRC2_HUMAN
g35236	Apoly007491	C1QL3_MOUSE
g35238	Apoly007492	PFKAM_BOVIN
g35239	Apoly007493	ESPL1_HUMAN
g35240	Apoly007494	PFD5_HUMAN
g35241	Apoly007495	LARP4_MOUSE
g35242	Apoly007496	DI2BA_DANRE
g35243	Apoly007497	CREB1_BOVIN
g35244	Apoly007498	MET7A_HUMAN
g35245	Apoly007499	MET7A_HUMAN
g35246	Apoly007500	MET7A_HUMAN
g35247	Apoly007501	SCN8A_RAT
g35248	Apoly007502	SCN8A_HUMAN
g35249	Apoly007503	SCN8A_RAT
g3525	Apoly014108	FYV1_HUMAN
g35250	Apoly007504	FIGN_HUMAN
g35252	Apoly007505	S4A8_MOUSE
g35253	Apoly007506	S4A7_MOUSE
g35254	Apoly007507	S4A8_HUMAN
g35256	Apoly007508	TTLL3_DANRE
g35257	Apoly007509	BHE40_SHEEP
g35258	Apoly007510	ITPR1_RAT
g35259	Apoly007511	SUMF1_HUMAN
g3526	Apoly014109	FYV1_MOUSE
g35260	Apoly007512	LRRN1_BOVIN
g35261	Apoly007513	SNX5_HUMAN
g35262	Apoly007514	DNJB9_RAT
g35263	Apoly007515	ZC3HA_HUMAN
g35264	Apoly007516	ESYT1_MOUSE
g35265	Apoly007517	DTX3L_HUMAN
g35266	Apoly007518	DTX3L_HUMAN
g35267	Apoly007519	LRP1_CHICK
g35268	Apoly007520	GALR2_MOUSE
g35269	Apoly007521	LRP1_CHICK
g35271	Apoly007522	RBMS2_HUMAN
g35272	Apoly007523	LFG2_BOVIN
g35273	Apoly007524	NR1D2_HUMAN
g35275	Apoly007525	RARGA_DANRE
g35277	Apoly007526	CACO1_DANRE
g35278	Apoly007527	SMUG1_HUMAN
g35279	Apoly007528	ZNF84_HUMAN
g35281	Apoly007530	LIMA1_HUMAN
g35282	Apoly007531	SPRY3_HUMAN
g35283	Apoly007532	IBP6_BOVIN
g35284	Apoly007533	PI42C_DANRE
g35285	Apoly007534	AGAP2_HUMAN
g35286	Apoly007535	CDK4_XENLA
g35287	Apoly007536	MARH9_HUMAN
g35288	Apoly007537	TRMB_DANRE
g35289	Apoly007538	MCRS1_HUMAN
g3529	Apoly014110	FYV1_MOUSE
g35290	Apoly007539	MMP19_HUMAN
g35291	Apoly007540	TM198_XENTR
g35292	Apoly007541	TIM_HUMAN
g35293	Apoly007542	PLST_CARAU
g35294	Apoly007543	PLST_CARAU
g35295	Apoly007544	PMEL_HUMAN
g35296	Apoly007545	CDK2_CARAU
g35297	Apoly007546	OLF3A_DANRE
g35298	Apoly007547	AVIL_HUMAN
g35299	Apoly007548	No_ID
g353	Apoly018348	SFXN2_BOVIN
g3530	Apoly014111	SGO2_MOUSE
g35300	Apoly007549	GDF11_MOUSE
g35302	Apoly007550	GPR15_MACFA
g35303	Apoly007551	INAVA_HUMAN
g35304	Apoly007552	PAQR1_MOUSE
g35305	Apoly007553	MSS4_HUMAN
g35306	Apoly007554	KD5BB_DANRE
g35307	Apoly007555	NELFD_PONAB
g35308	Apoly007556	CATZ_BOVIN
g35309	Apoly007557	PEPL1_HUMAN
g3531	Apoly014112	No_ID
g35310	Apoly007558	ANR52_CHICK
g35311	Apoly007559	NRAM2_MOUSE
g35312	Apoly007560	THAP6_HUMAN
g35313	Apoly007561	CNPY2_HUMAN
g35315	Apoly007562	STX16_HUMAN
g35316	Apoly007563	DGKA_BOVIN
g35317	Apoly007564	TANK_HUMAN
g35318	Apoly007565	NAB2_MOUSE
g35319	Apoly007566	DJC14_MOUSE
g35320	Apoly007567	INPP_HUMAN
g35321	Apoly007568	S100B_MOUSE
g35322	Apoly007569	ACOT4_MOUSE
g35323	Apoly007570	SYS1_PONAB
g35324	Apoly007571	SSRA_ONCMY
g35325	Apoly007572	SIT1_HUMAN
g35326	Apoly007573	RHBG_XENTR
g35327	Apoly007574	ARFG1_MOUSE
g35328	Apoly007575	ELMO2_MOUSE
g35329	Apoly007576	LRRN2_HUMAN
g35330	Apoly007577	CHIA_HUMAN
g35331	Apoly007578	S6A14_HUMAN
g35332	Apoly007579	S6A14_HUMAN
g35333	Apoly007580	FMOD_CHICK
g35334	Apoly007581	LUM_HUMAN
g35335	Apoly007582	LORF1_MOUSE
g35336	Apoly007583	PRELP_BOVIN
g35338	Apoly007584	IL20_MOUSE
g35339	Apoly007585	IL10_CHICK
g3534	Apoly014113	MR1BB_DANRE
g35340	Apoly007586	MAPK2_RABIT
g35342	Apoly007587	DYRK2_MOUSE
g35343	Apoly007588	RASF5_HUMAN
g35344	Apoly007589	IKKE_HUMAN
g35345	Apoly007590	SRGP2_DANRE
g35346	Apoly007591	FA72A_HUMAN
g35348	Apoly007592	FOXP4_HUMAN
g3535	Apoly014114	PIF1_HUMAN
g35352	Apoly007594	MDFI_HUMAN
g35354	Apoly007595	TFEB_MOUSE
g35355	Apoly007596	LIPA2_HUMAN
g35357	Apoly007597	MYOG_CHICK
g3536	Apoly014115	COLQ_TORMA
g35360	Apoly007598	MDM4_DANRE
g35361	Apoly007599	SORT1_DANRE
g35362	Apoly007600	PSA5_MOUSE
g35363	Apoly007601	MXRA8_CHICK
g35364	Apoly007602	PER3_HUMAN
g35366	Apoly007603	VAMP3_RAT
g35367	Apoly007604	No_ID
g35368	Apoly007605	CCDC3_MOUSE
g35369	Apoly007606	KCC1A_RAT
g35370	Apoly007607	NEK4_HUMAN
g35371	Apoly007608	SPCS1_PIG
g35372	Apoly007609	GL8D1_DANRE
g35373	Apoly007610	GNL3_DANRE
g35374	Apoly007611	No_ID
g35375	Apoly007612	AA1R_HUMAN
g35376	Apoly007613	No_ID
g35378	Apoly007614	CPNE5_HUMAN
g3538	Apoly014116	RIF1_CHICK
g35381	Apoly007615	KI21B_HUMAN
g35382	Apoly007616	LHPL5_CHICK
g35383	Apoly007617	SRPK1_PONAB
g35384	Apoly007618	MK14A_CYPCA
g35386	Apoly007620	KISHB_DANRE
g35387	Apoly007621	F107B_MOUSE
g35388	Apoly007622	B3GT6_MOUSE
g35389	Apoly007623	DJC16_HUMAN
g3539	Apoly014117	TSG6_RABIT
g35390	Apoly007624	CDD_HUMAN
g35391	Apoly007625	TRY1_RAT
g35392	Apoly007626	TRYP_PIG
g35393	Apoly007627	CK2N2_XENTR
g35394	Apoly007628	DD19B_HUMAN
g35395	Apoly007629	PUSL1_XENLA
g35397	Apoly007630	ACAP3_HUMAN
g35398	Apoly007631	RN208_HUMAN
g35399	Apoly007632	HIPK1_HUMAN
g354	Apoly018349	TIMP2_CAVPO
g3540	Apoly014118	ITB5_BOVIN
g35400	Apoly007633	CMTA1_HUMAN
g35401	Apoly007634	CMTA1_MOUSE
g35403	Apoly007635	DJC11_MOUSE
g35404	Apoly007636	PHF13_HUMAN
g35405	Apoly007637	HRG1A_DANRE
g35406	Apoly007638	TWST2_RAT
g35408	Apoly007639	HDAC7_HUMAN
g35409	Apoly007640	VDRB_DANRE
g35410	Apoly007641	TNS2_HUMAN
g35411	Apoly007642	IF4B_MOUSE
g35412	Apoly007643	K1C18_DANRE
g35413	Apoly007644	ION3_CARAU
g35414	Apoly007645	K2C8_DANRE
g35415	Apoly007646	VTM2L_HUMAN
g35416	Apoly007647	TGM2_CAVCU
g35417	Apoly007648	PKH4B_HUMAN
g35421	Apoly007650	DLGP4_HUMAN
g35422	Apoly007651	TGIF2_MOUSE
g35423	Apoly007652	MYL9_PONAB
g35424	Apoly007653	LPIN3_MOUSE
g35425	Apoly007654	LPIN2_MOUSE
g35426	Apoly007655	LPIN2_HUMAN
g35427	Apoly007656	TPRA1_DANRE
g35428	Apoly007657	MC25A_DANRE
g35432	Apoly007658	PLXA1_HUMAN
g35434	Apoly007659	No_ID
g35435	Apoly007660	RGAP1_HUMAN
g35436	Apoly007661	MNAR1_MOUSE
g35437	Apoly007662	EVC_MOUSE
g35438	Apoly007663	LBN_BOVIN
g35439	Apoly007664	CYTL1_HUMAN
g35440	Apoly007665	HOX71_XENLA
g35444	Apoly007666	No_ID
g35445	Apoly007667	STX18_DANRE
g35446	Apoly007668	AGGF1_MOUSE
g35447	Apoly007669	TACC1_HUMAN
g35448	Apoly007670	LOL2A_DANRE
g35449	Apoly007671	R3HC1_HUMAN
g3545	Apoly014120	ETV5_MOUSE
g35450	Apoly007672	GOGA7_MOUSE
g35451	Apoly007673	RLA0_RANSY
g35452	Apoly007674	No_ID
g35453	Apoly007675	PAXI_RAT
g35455	Apoly007676	CTRO_MOUSE
g35456	Apoly007677	CRBB3_CHICK
g35457	Apoly007678	NIPLB_DANRE
g35458	Apoly007679	U119B_DANRE
g35459	Apoly007680	MSI1H_HUMAN
g35460	Apoly007681	TM233_MOUSE
g35461	Apoly007682	No_ID
g35462	Apoly007683	DYI2_HELCR
g35463	Apoly007684	NCLN_DANRE
g35464	Apoly007685	No_ID
g35465	Apoly007686	MYORG_HUMAN
g35473	Apoly007687	CELF4_DANRE
g35474	Apoly007688	K1328_HUMAN
g35475	Apoly007689	TPGS2_RAT
g35476	Apoly007690	AQP7_MOUSE
g35477	Apoly007691	RDH12_MOUSE
g35478	Apoly007692	No_ID
g35479	Apoly007693	NOP56_HUMAN
g3548	Apoly014121	DGKB_MOUSE
g35480	Apoly007694	UBAP2_HUMAN
g35481	Apoly007695	DCA12_DANRE
g35482	Apoly007696	UBAP1_RAT
g35483	Apoly007697	UB2R2_RABIT
g35484	Apoly007698	AP4A_MOUSE
g35485	Apoly007699	RFESD_HUMAN
